materials;participant;is_test_trial;item;condition;position;question order;rating1;content
FillerAcceptContextGood;4;no;3;good;54;1;7;"*Kontext*: Na včerejším vystoupení zazpíval každý žák včetně Karla jednu píseň.

*Věta*: Karlův spolužák Petr zazpíval na včerejším vystoupení jednu píseň."
FillerAcceptContextGood;4;no;4;good;57;1;7;"*Kontext*: Kocouři Mikeš a Kokeš jsou dobří lovci myší a každý den uloví aspoň 2 myši.

*Věta*: Mikeš a Kokeš ulovili včera každý 3 myši."
FillerAcceptContextGood;4;no;5;good;61;1;7;"*Kontext*: Na rodinném setkání Novákových se grilovalo prase.

*Věta*: Večer bylo celé prase snědené."
FillerAcceptContextGood;4;no;6;good;50;1;7;"*Kontext*: Povinností každého detektiva je zadržet každý den alespoň jednoho zločince.

*Věta*: Detektiv Karel dostane odměnu, protože včera zadržel dva zločince."
FillerAcceptContextGood;5;no;1;good;59;1;5;"*Kontext*: V páté třídě jí zeleninu jen Petr, ostatní děti ve třídě ji vždycky nechají, i když je za to paní učitelka napomíná.

*Věta*: Dneska byla na oběd brokolice, ale snědl ji jedině Petr."
FillerAcceptContextGood;5;no;2;good;52;1;7;"*Kontext*: Petr a Karel jsou dobří kamarádi a chodí spolu i na společné výlety. Petr naplánoval na víkend výlet do hor.

*Věta*: Výletu se zúčastnil i Karel."
FillerAcceptContextGood;5;no;3;good;48;1;7;"*Kontext*: Na včerejším vystoupení zazpíval každý žák včetně Karla jednu píseň.

*Věta*: Karlův spolužák Petr zazpíval na včerejším vystoupení jednu píseň."
FillerAcceptContextGood;5;no;4;good;61;1;7;"*Kontext*: Kocouři Mikeš a Kokeš jsou dobří lovci myší a každý den uloví aspoň 2 myši.

*Věta*: Mikeš a Kokeš ulovili včera každý 3 myši."
FillerAcceptContextGood;5;no;5;good;58;1;7;"*Kontext*: Na rodinném setkání Novákových se grilovalo prase.

*Věta*: Večer bylo celé prase snědené."
FillerAcceptContextGood;5;no;6;good;44;1;7;"*Kontext*: Povinností každého detektiva je zadržet každý den alespoň jednoho zločince.

*Věta*: Detektiv Karel dostane odměnu, protože včera zadržel dva zločince."
FillerAcceptContextGood;6;no;1;good;48;1;6;"*Kontext*: V páté třídě jí zeleninu jen Petr, ostatní děti ve třídě ji vždycky nechají, i když je za to paní učitelka napomíná.

*Věta*: Dneska byla na oběd brokolice, ale snědl ji jedině Petr."
FillerAcceptContextGood;6;no;2;good;62;1;7;"*Kontext*: Petr a Karel jsou dobří kamarádi a chodí spolu i na společné výlety. Petr naplánoval na víkend výlet do hor.

*Věta*: Výletu se zúčastnil i Karel."
FillerAcceptContextGood;6;no;3;good;60;1;7;"*Kontext*: Na včerejším vystoupení zazpíval každý žák včetně Karla jednu píseň.

*Věta*: Karlův spolužák Petr zazpíval na včerejším vystoupení jednu píseň."
FillerAcceptContextGood;6;no;4;good;56;1;7;"*Kontext*: Kocouři Mikeš a Kokeš jsou dobří lovci myší a každý den uloví aspoň 2 myši.

*Věta*: Mikeš a Kokeš ulovili včera každý 3 myši."
FillerAcceptContextGood;6;no;5;good;46;1;7;"*Kontext*: Na rodinném setkání Novákových se grilovalo prase.

*Věta*: Večer bylo celé prase snědené."
FillerAcceptContextGood;6;no;6;good;54;1;7;"*Kontext*: Povinností každého detektiva je zadržet každý den alespoň jednoho zločince.

*Věta*: Detektiv Karel dostane odměnu, protože včera zadržel dva zločince."
FillerAcceptContextGood;7;no;1;good;50;1;7;"*Kontext*: V páté třídě jí zeleninu jen Petr, ostatní děti ve třídě ji vždycky nechají, i když je za to paní učitelka napomíná.

*Věta*: Dneska byla na oběd brokolice, ale snědl ji jedině Petr."
FillerAcceptContextGood;7;no;2;good;46;1;7;"*Kontext*: Petr a Karel jsou dobří kamarádi a chodí spolu i na společné výlety. Petr naplánoval na víkend výlet do hor.

*Věta*: Výletu se zúčastnil i Karel."
FillerAcceptContextGood;7;no;3;good;63;1;7;"*Kontext*: Na včerejším vystoupení zazpíval každý žák včetně Karla jednu píseň.

*Věta*: Karlův spolužák Petr zazpíval na včerejším vystoupení jednu píseň."
FillerAcceptContextGood;7;no;4;good;53;1;7;"*Kontext*: Kocouři Mikeš a Kokeš jsou dobří lovci myší a každý den uloví aspoň 2 myši.

*Věta*: Mikeš a Kokeš ulovili včera každý 3 myši."
FillerAcceptContextGood;7;no;5;good;57;1;7;"*Kontext*: Na rodinném setkání Novákových se grilovalo prase.

*Věta*: Večer bylo celé prase snědené."
FillerAcceptContextGood;7;no;6;good;44;1;5;"*Kontext*: Povinností každého detektiva je zadržet každý den alespoň jednoho zločince.

*Věta*: Detektiv Karel dostane odměnu, protože včera zadržel dva zločince."
FillerAcceptContextGood;8;no;1;good;42;1;7;"*Kontext*: V páté třídě jí zeleninu jen Petr, ostatní děti ve třídě ji vždycky nechají, i když je za to paní učitelka napomíná.

*Věta*: Dneska byla na oběd brokolice, ale snědl ji jedině Petr."
FillerAcceptContextGood;8;no;2;good;46;1;7;"*Kontext*: Petr a Karel jsou dobří kamarádi a chodí spolu i na společné výlety. Petr naplánoval na víkend výlet do hor.

*Věta*: Výletu se zúčastnil i Karel."
FillerAcceptContextGood;8;no;3;good;53;1;7;"*Kontext*: Na včerejším vystoupení zazpíval každý žák včetně Karla jednu píseň.

*Věta*: Karlův spolužák Petr zazpíval na včerejším vystoupení jednu píseň."
FillerAcceptContextGood;8;no;4;good;48;1;7;"*Kontext*: Kocouři Mikeš a Kokeš jsou dobří lovci myší a každý den uloví aspoň 2 myši.

*Věta*: Mikeš a Kokeš ulovili včera každý 3 myši."
FillerAcceptContextGood;8;no;5;good;44;1;7;"*Kontext*: Na rodinném setkání Novákových se grilovalo prase.

*Věta*: Večer bylo celé prase snědené."
FillerAcceptContextGood;8;no;6;good;59;1;7;"*Kontext*: Povinností každého detektiva je zadržet každý den alespoň jednoho zločince.

*Věta*: Detektiv Karel dostane odměnu, protože včera zadržel dva zločince."
FillerAcceptContextGood;9;no;1;good;51;1;2;"*Kontext*: V páté třídě jí zeleninu jen Petr, ostatní děti ve třídě ji vždycky nechají, i když je za to paní učitelka napomíná.

*Věta*: Dneska byla na oběd brokolice, ale snědl ji jedině Petr."
FillerAcceptContextGood;9;no;2;good;63;1;7;"*Kontext*: Petr a Karel jsou dobří kamarádi a chodí spolu i na společné výlety. Petr naplánoval na víkend výlet do hor.

*Věta*: Výletu se zúčastnil i Karel."
FillerAcceptContextGood;9;no;3;good;44;1;7;"*Kontext*: Na včerejším vystoupení zazpíval každý žák včetně Karla jednu píseň.

*Věta*: Karlův spolužák Petr zazpíval na včerejším vystoupení jednu píseň."
FillerAcceptContextGood;9;no;4;good;46;1;6;"*Kontext*: Kocouři Mikeš a Kokeš jsou dobří lovci myší a každý den uloví aspoň 2 myši.

*Věta*: Mikeš a Kokeš ulovili včera každý 3 myši."
FillerAcceptContextGood;9;no;5;good;57;1;3;"*Kontext*: Na rodinném setkání Novákových se grilovalo prase.

*Věta*: Večer bylo celé prase snědené."
FillerAcceptContextGood;9;no;6;good;55;1;5;"*Kontext*: Povinností každého detektiva je zadržet každý den alespoň jednoho zločince.

*Věta*: Detektiv Karel dostane odměnu, protože včera zadržel dva zločince."
FillerAcceptContextGood;10;no;1;good;52;1;6;"*Kontext*: V páté třídě jí zeleninu jen Petr, ostatní děti ve třídě ji vždycky nechají, i když je za to paní učitelka napomíná.

*Věta*: Dneska byla na oběd brokolice, ale snědl ji jedině Petr."
FillerAcceptContextGood;10;no;2;good;56;1;4;"*Kontext*: Petr a Karel jsou dobří kamarádi a chodí spolu i na společné výlety. Petr naplánoval na víkend výlet do hor.

*Věta*: Výletu se zúčastnil i Karel."
FillerAcceptContextGood;10;no;3;good;46;1;6;"*Kontext*: Na včerejším vystoupení zazpíval každý žák včetně Karla jednu píseň.

*Věta*: Karlův spolužák Petr zazpíval na včerejším vystoupení jednu píseň."
FillerAcceptContextGood;10;no;4;good;54;1;6;"*Kontext*: Kocouři Mikeš a Kokeš jsou dobří lovci myší a každý den uloví aspoň 2 myši.

*Věta*: Mikeš a Kokeš ulovili včera každý 3 myši."
FillerAcceptContextGood;10;no;5;good;50;1;1;"*Kontext*: Na rodinném setkání Novákových se grilovalo prase.

*Věta*: Večer bylo celé prase snědené."
FillerAcceptContextGood;10;no;6;good;42;1;4;"*Kontext*: Povinností každého detektiva je zadržet každý den alespoň jednoho zločince.

*Věta*: Detektiv Karel dostane odměnu, protože včera zadržel dva zločince."
FillerAcceptContextGood;11;no;1;good;63;1;7;"*Kontext*: V páté třídě jí zeleninu jen Petr, ostatní děti ve třídě ji vždycky nechají, i když je za to paní učitelka napomíná.

*Věta*: Dneska byla na oběd brokolice, ale snědl ji jedině Petr."
FillerAcceptContextGood;11;no;2;good;44;1;7;"*Kontext*: Petr a Karel jsou dobří kamarádi a chodí spolu i na společné výlety. Petr naplánoval na víkend výlet do hor.

*Věta*: Výletu se zúčastnil i Karel."
FillerAcceptContextGood;11;no;3;good;61;1;7;"*Kontext*: Na včerejším vystoupení zazpíval každý žák včetně Karla jednu píseň.

*Věta*: Karlův spolužák Petr zazpíval na včerejším vystoupení jednu píseň."
FillerAcceptContextGood;11;no;4;good;60;1;7;"*Kontext*: Kocouři Mikeš a Kokeš jsou dobří lovci myší a každý den uloví aspoň 2 myši.

*Věta*: Mikeš a Kokeš ulovili včera každý 3 myši."
FillerAcceptContextGood;11;no;5;good;58;1;6;"*Kontext*: Na rodinném setkání Novákových se grilovalo prase.

*Věta*: Večer bylo celé prase snědené."
FillerAcceptContextGood;11;no;6;good;46;1;7;"*Kontext*: Povinností každého detektiva je zadržet každý den alespoň jednoho zločince.

*Věta*: Detektiv Karel dostane odměnu, protože včera zadržel dva zločince."
FillerAcceptContextGood;12;no;1;good;54;1;6;"*Kontext*: V páté třídě jí zeleninu jen Petr, ostatní děti ve třídě ji vždycky nechají, i když je za to paní učitelka napomíná.

*Věta*: Dneska byla na oběd brokolice, ale snědl ji jedině Petr."
FillerAcceptContextGood;12;no;2;good;50;1;7;"*Kontext*: Petr a Karel jsou dobří kamarádi a chodí spolu i na společné výlety. Petr naplánoval na víkend výlet do hor.

*Věta*: Výletu se zúčastnil i Karel."
FillerAcceptContextGood;12;no;3;good;42;1;7;"*Kontext*: Na včerejším vystoupení zazpíval každý žák včetně Karla jednu píseň.

*Věta*: Karlův spolužák Petr zazpíval na včerejším vystoupení jednu píseň."
FillerAcceptContextGood;12;no;4;good;46;1;1;"*Kontext*: Kocouři Mikeš a Kokeš jsou dobří lovci myší a každý den uloví aspoň 2 myši.

*Věta*: Mikeš a Kokeš ulovili včera každý 3 myši."
FillerAcceptContextGood;12;no;5;good;52;1;7;"*Kontext*: Na rodinném setkání Novákových se grilovalo prase.

*Věta*: Večer bylo celé prase snědené."
FillerAcceptContextGood;12;no;6;good;63;1;7;"*Kontext*: Povinností každého detektiva je zadržet každý den alespoň jednoho zločince.

*Věta*: Detektiv Karel dostane odměnu, protože včera zadržel dva zločince."
FillerAcceptContextGood;14;no;1;good;47;1;7;"*Kontext*: V páté třídě jí zeleninu jen Petr, ostatní děti ve třídě ji vždycky nechají, i když je za to paní učitelka napomíná.

*Věta*: Dneska byla na oběd brokolice, ale snědl ji jedině Petr."
FillerAcceptContextGood;14;no;2;good;45;1;6;"*Kontext*: Petr a Karel jsou dobří kamarádi a chodí spolu i na společné výlety. Petr naplánoval na víkend výlet do hor.

*Věta*: Výletu se zúčastnil i Karel."
FillerAcceptContextGood;14;no;3;good;42;1;6;"*Kontext*: Na včerejším vystoupení zazpíval každý žák včetně Karla jednu píseň.

*Věta*: Karlův spolužák Petr zazpíval na včerejším vystoupení jednu píseň."
FillerAcceptContextGood;14;no;4;good;55;1;7;"*Kontext*: Kocouři Mikeš a Kokeš jsou dobří lovci myší a každý den uloví aspoň 2 myši.

*Věta*: Mikeš a Kokeš ulovili včera každý 3 myši."
FillerAcceptContextGood;14;no;5;good;63;1;4;"*Kontext*: Na rodinném setkání Novákových se grilovalo prase.

*Věta*: Večer bylo celé prase snědené."
FillerAcceptContextGood;14;no;6;good;59;1;6;"*Kontext*: Povinností každého detektiva je zadržet každý den alespoň jednoho zločince.

*Věta*: Detektiv Karel dostane odměnu, protože včera zadržel dva zločince."
FillerAcceptContextGood;15;no;1;good;62;1;5;"*Kontext*: V páté třídě jí zeleninu jen Petr, ostatní děti ve třídě ji vždycky nechají, i když je za to paní učitelka napomíná.

*Věta*: Dneska byla na oběd brokolice, ale snědl ji jedině Petr."
FillerAcceptContextGood;15;no;2;good;50;1;6;"*Kontext*: Petr a Karel jsou dobří kamarádi a chodí spolu i na společné výlety. Petr naplánoval na víkend výlet do hor.

*Věta*: Výletu se zúčastnil i Karel."
FillerAcceptContextGood;15;no;3;good;58;1;7;"*Kontext*: Na včerejším vystoupení zazpíval každý žák včetně Karla jednu píseň.

*Věta*: Karlův spolužák Petr zazpíval na včerejším vystoupení jednu píseň."
FillerAcceptContextGood;15;no;4;good;44;1;7;"*Kontext*: Kocouři Mikeš a Kokeš jsou dobří lovci myší a každý den uloví aspoň 2 myši.

*Věta*: Mikeš a Kokeš ulovili včera každý 3 myši."
FillerAcceptContextGood;15;no;5;good;60;1;2;"*Kontext*: Na rodinném setkání Novákových se grilovalo prase.

*Věta*: Večer bylo celé prase snědené."
FillerAcceptContextGood;15;no;6;good;54;1;2;"*Kontext*: Povinností každého detektiva je zadržet každý den alespoň jednoho zločince.

*Věta*: Detektiv Karel dostane odměnu, protože včera zadržel dva zločince."
FillerAcceptContextGood;16;no;1;good;44;1;7;"*Kontext*: V páté třídě jí zeleninu jen Petr, ostatní děti ve třídě ji vždycky nechají, i když je za to paní učitelka napomíná.

*Věta*: Dneska byla na oběd brokolice, ale snědl ji jedině Petr."
FillerAcceptContextGood;16;no;2;good;48;1;1;"*Kontext*: Petr a Karel jsou dobří kamarádi a chodí spolu i na společné výlety. Petr naplánoval na víkend výlet do hor.

*Věta*: Výletu se zúčastnil i Karel."
FillerAcceptContextGood;16;no;3;good;52;1;2;"*Kontext*: Na včerejším vystoupení zazpíval každý žák včetně Karla jednu píseň.

*Věta*: Karlův spolužák Petr zazpíval na včerejším vystoupení jednu píseň."
FillerAcceptContextGood;16;no;4;good;61;1;7;"*Kontext*: Kocouři Mikeš a Kokeš jsou dobří lovci myší a každý den uloví aspoň 2 myši.

*Věta*: Mikeš a Kokeš ulovili včera každý 3 myši."
FillerAcceptContextGood;16;no;5;good;46;1;1;"*Kontext*: Na rodinném setkání Novákových se grilovalo prase.

*Věta*: Večer bylo celé prase snědené."
FillerAcceptContextGood;16;no;6;good;54;1;1;"*Kontext*: Povinností každého detektiva je zadržet každý den alespoň jednoho zločince.

*Věta*: Detektiv Karel dostane odměnu, protože včera zadržel dva zločince."
FillerAcceptContextGood;17;no;1;good;59;1;5;"*Kontext*: V páté třídě jí zeleninu jen Petr, ostatní děti ve třídě ji vždycky nechají, i když je za to paní učitelka napomíná.

*Věta*: Dneska byla na oběd brokolice, ale snědl ji jedině Petr."
FillerAcceptContextGood;17;no;2;good;41;1;6;"*Kontext*: Petr a Karel jsou dobří kamarádi a chodí spolu i na společné výlety. Petr naplánoval na víkend výlet do hor.

*Věta*: Výletu se zúčastnil i Karel."
FillerAcceptContextGood;17;no;3;good;43;1;7;"*Kontext*: Na včerejším vystoupení zazpíval každý žák včetně Karla jednu píseň.

*Věta*: Karlův spolužák Petr zazpíval na včerejším vystoupení jednu píseň."
FillerAcceptContextGood;17;no;4;good;49;1;2;"*Kontext*: Kocouři Mikeš a Kokeš jsou dobří lovci myší a každý den uloví aspoň 2 myši.

*Věta*: Mikeš a Kokeš ulovili včera každý 3 myši."
FillerAcceptContextGood;17;no;5;good;51;1;2;"*Kontext*: Na rodinném setkání Novákových se grilovalo prase.

*Věta*: Večer bylo celé prase snědené."
FillerAcceptContextGood;17;no;6;good;45;1;2;"*Kontext*: Povinností každého detektiva je zadržet každý den alespoň jednoho zločince.

*Věta*: Detektiv Karel dostane odměnu, protože včera zadržel dva zločince."
FillerAcceptContextGood;18;no;1;good;50;1;6;"*Kontext*: V páté třídě jí zeleninu jen Petr, ostatní děti ve třídě ji vždycky nechají, i když je za to paní učitelka napomíná.

*Věta*: Dneska byla na oběd brokolice, ale snědl ji jedině Petr."
FillerAcceptContextGood;18;no;2;good;48;1;4;"*Kontext*: Petr a Karel jsou dobří kamarádi a chodí spolu i na společné výlety. Petr naplánoval na víkend výlet do hor.

*Věta*: Výletu se zúčastnil i Karel."
FillerAcceptContextGood;18;no;3;good;42;1;7;"*Kontext*: Na včerejším vystoupení zazpíval každý žák včetně Karla jednu píseň.

*Věta*: Karlův spolužák Petr zazpíval na včerejším vystoupení jednu píseň."
FillerAcceptContextGood;18;no;4;good;57;1;7;"*Kontext*: Kocouři Mikeš a Kokeš jsou dobří lovci myší a každý den uloví aspoň 2 myši.

*Věta*: Mikeš a Kokeš ulovili včera každý 3 myši."
FillerAcceptContextGood;18;no;5;good;53;1;2;"*Kontext*: Na rodinném setkání Novákových se grilovalo prase.

*Věta*: Večer bylo celé prase snědené."
FillerAcceptContextGood;18;no;6;good;59;1;6;"*Kontext*: Povinností každého detektiva je zadržet každý den alespoň jednoho zločince.

*Věta*: Detektiv Karel dostane odměnu, protože včera zadržel dva zločince."
